  0.00000000E+00 -0.10962657E+01
  0.16644200E-01 -0.10949030E+01
  0.33288400E-01 -0.10915288E+01
  0.49932600E-01 -0.10875907E+01
  0.66576799E-01 -0.10841198E+01
  0.83220999E-01 -0.10814160E+01
  0.99865199E-01 -0.10793876E+01
  0.11650940E+00 -0.10778552E+01
  0.13315360E+00 -0.10766657E+01
  0.14979780E+00 -0.10757103E+01
  0.16644200E+00 -0.10749162E+01
  0.18308620E+00 -0.10742355E+01
  0.19973040E+00 -0.10736366E+01
  0.21637460E+00 -0.10730984E+01
  0.23301880E+00 -0.10726069E+01
  0.24966300E+00 -0.10721522E+01
  0.26630720E+00 -0.10717274E+01
  0.28295140E+00 -0.10713271E+01
  0.29959560E+00 -0.10709474E+01
  0.31623980E+00 -0.10705847E+01
  0.33288400E+00 -0.10702360E+01
  0.34952820E+00 -0.10698989E+01
  0.36617240E+00 -0.10695708E+01
  0.38281660E+00 -0.10692499E+01
  0.39946080E+00 -0.10689343E+01
  0.41610500E+00 -0.10686231E+01
  0.43274920E+00 -0.10683154E+01
  0.44939340E+00 -0.10680111E+01
  0.46603760E+00 -0.10677109E+01
  0.48268180E+00 -0.10674158E+01
  0.49932600E+00 -0.10671276E+01
  0.51597020E+00 -0.10668485E+01
  0.53261439E+00 -0.10665813E+01
  0.54925859E+00 -0.10663290E+01
  0.56590279E+00 -0.10660945E+01
  0.58254699E+00 -0.10658806E+01
  0.59919119E+00 -0.10656899E+01
  0.61583539E+00 -0.10655241E+01
  0.63247959E+00 -0.10653846E+01
  0.64912379E+00 -0.10652714E+01
  0.66576799E+00 -0.10651840E+01
  0.68241219E+00 -0.10651207E+01
  0.69905639E+00 -0.10650789E+01
  0.71570059E+00 -0.10650555E+01
  0.73234479E+00 -0.10650467E+01
  0.74898899E+00 -0.10650485E+01
  0.76563319E+00 -0.10650568E+01
  0.78227739E+00 -0.10650678E+01
  0.79892159E+00 -0.10650782E+01
  0.81556579E+00 -0.10650855E+01
  0.83220999E+00 -0.10650881E+01
  0.84885419E+00 -0.10618822E+01
  0.86549839E+00 -0.10523943E+01
  0.88214259E+00 -0.10370046E+01
  0.89878679E+00 -0.10163177E+01
  0.91543099E+00 -0.99112150E+00
  0.93207519E+00 -0.96233396E+00
  0.94871939E+00 -0.93094287E+00
  0.96536359E+00 -0.89794331E+00
  0.98200779E+00 -0.86427889E+00
  0.99865199E+00 -0.83079210E+00
  0.10152962E+01 -0.79818786E+00
  0.10319404E+01 -0.76701272E+00
  0.10485846E+01 -0.73764971E+00
  0.10652288E+01 -0.71032706E+00
  0.10818730E+01 -0.68513736E+00
  0.10985172E+01 -0.66206333E+00
  0.11151614E+01 -0.64100619E+00
  0.11318056E+01 -0.62181371E+00
  0.11484498E+01 -0.60430540E+00
  0.11650940E+01 -0.58829360E+00
  0.11817382E+01 -0.57359968E+00
  0.11983824E+01 -0.56006533E+00
  0.12150266E+01 -0.54755904E+00
  0.12316708E+01 -0.53597857E+00
  0.12483150E+01 -0.52524987E+00
  0.12649592E+01 -0.51532346E+00
  0.12816034E+01 -0.50616905E+00
  0.12982476E+01 -0.49776928E+00
  0.13148918E+01 -0.49011331E+00
  0.13315360E+01 -0.48319091E+00
  0.13481802E+01 -0.47698757E+00
  0.13648244E+01 -0.47148098E+00
  0.13814686E+01 -0.46663893E+00
  0.13981128E+01 -0.46241888E+00
  0.14147570E+01 -0.45876890E+00
  0.14314012E+01 -0.45562976E+00
  0.14480454E+01 -0.45293797E+00
  0.14646896E+01 -0.45062929E+00
  0.14813338E+01 -0.44864226E+00
  0.14979780E+01 -0.44692156E+00
  0.15146222E+01 -0.44542054E+00
  0.15312664E+01 -0.44410304E+00
  0.15479106E+01 -0.44294399E+00
  0.15645548E+01 -0.44192912E+00
  0.15811990E+01 -0.44105352E+00
  0.15978432E+01 -0.44031963E+00
  0.16144874E+01 -0.43973461E+00
  0.16311316E+01 -0.43930763E+00
  0.16477758E+01 -0.43904735E+00
  0.16643522E+01 -0.43895986E+00
  0.16809285E+01 -0.43904675E+00
  0.16975049E+01 -0.43930662E+00
  0.17140813E+01 -0.43973715E+00
  0.17306577E+01 -0.44033478E+00
  0.17472340E+01 -0.44109521E+00
  0.17638104E+01 -0.44201396E+00
  0.17803868E+01 -0.44308709E+00
  0.17969632E+01 -0.44431193E+00
  0.18135395E+01 -0.44568783E+00
  0.18301159E+01 -0.44721686E+00
  0.18466923E+01 -0.44890437E+00
  0.18632687E+01 -0.45075948E+00
  0.18798450E+01 -0.45279541E+00
  0.18964214E+01 -0.45502949E+00
  0.19129978E+01 -0.45748314E+00
  0.19295742E+01 -0.46018144E+00
  0.19461505E+01 -0.46315258E+00
  0.19627269E+01 -0.46642703E+00
  0.19793033E+01 -0.47003651E+00
  0.19958797E+01 -0.47401273E+00
  0.20124560E+01 -0.47838610E+00
  0.20290324E+01 -0.48318430E+00
