  0.00000000E+00 -0.10113909E+01
  0.16265041E-01 -0.10111096E+01
  0.32530082E-01 -0.10110254E+01
  0.48795123E-01 -0.10109248E+01
  0.65060164E-01 -0.10107906E+01
  0.81325205E-01 -0.10106217E+01
  0.97590246E-01 -0.10104196E+01
  0.11385529E+00 -0.10101869E+01
  0.13012033E+00 -0.10099269E+01
  0.14638537E+00 -0.10096445E+01
  0.16265041E+00 -0.10093449E+01
  0.17891545E+00 -0.10090345E+01
  0.19518049E+00 -0.10087201E+01
  0.21144553E+00 -0.10084086E+01
  0.22771057E+00 -0.10081070E+01
  0.24397562E+00 -0.10078217E+01
  0.26024066E+00 -0.10075580E+01
  0.27650570E+00 -0.10073200E+01
  0.29277074E+00 -0.10071101E+01
  0.30903578E+00 -0.10069289E+01
  0.32530082E+00 -0.10067750E+01
  0.34156586E+00 -0.10066455E+01
  0.35783090E+00 -0.10065359E+01
  0.37409594E+00 -0.10064403E+01
  0.39036098E+00 -0.10063525E+01
  0.40662603E+00 -0.10062659E+01
  0.42289107E+00 -0.10061746E+01
  0.43915611E+00 -0.10060735E+01
  0.45542115E+00 -0.10059591E+01
  0.47168619E+00 -0.10058295E+01
  0.48795123E+00 -0.10056850E+01
  0.50421627E+00 -0.10055279E+01
  0.52048131E+00 -0.10053623E+01
  0.53674635E+00 -0.10051940E+01
  0.55301140E+00 -0.10050296E+01
  0.56927644E+00 -0.10048765E+01
  0.58554148E+00 -0.10047419E+01
  0.60180652E+00 -0.10046322E+01
  0.61807156E+00 -0.10045522E+01
  0.63433660E+00 -0.10045053E+01
  0.65060164E+00 -0.10044923E+01
  0.66686668E+00 -0.10045118E+01
  0.68313172E+00 -0.10045601E+01
  0.69939676E+00 -0.10046314E+01
  0.71566181E+00 -0.10047184E+01
  0.73192685E+00 -0.10048126E+01
  0.74819189E+00 -0.10049051E+01
  0.76445693E+00 -0.10049875E+01
  0.78072197E+00 -0.10050522E+01
  0.79698701E+00 -0.10050936E+01
  0.81325205E+00 -0.10051078E+01
  0.82951709E+00 -0.10011572E+01
  0.84578213E+00 -0.98946459E+00
  0.86204717E+00 -0.97049683E+00
  0.87831222E+00 -0.94499902E+00
  0.89457726E+00 -0.91394675E+00
  0.91084230E+00 -0.87848387E+00
  0.92710734E+00 -0.83984986E+00
  0.94337238E+00 -0.79930254E+00
  0.95963742E+00 -0.75804274E+00
  0.97590246E+00 -0.71714761E+00
  0.99216750E+00 -0.67751907E+00
  0.10084325E+01 -0.63985167E+00
  0.10246976E+01 -0.60462177E+00
  0.10409626E+01 -0.57209665E+00
  0.10572277E+01 -0.54235968E+00
  0.10734927E+01 -0.51534604E+00
  0.10897577E+01 -0.49088319E+00
  0.11060228E+01 -0.46873108E+00
  0.11222878E+01 -0.44861836E+00
  0.11385529E+01 -0.43027235E+00
  0.11548179E+01 -0.41344164E+00
  0.11710830E+01 -0.39791114E+00
  0.11873480E+01 -0.38351017E+00
  0.12036130E+01 -0.37011423E+00
  0.12198781E+01 -0.35764194E+00
  0.12361431E+01 -0.34604810E+00
  0.12524082E+01 -0.33531457E+00
  0.12686732E+01 -0.32544004E+00
  0.12849382E+01 -0.31643001E+00
  0.13012033E+01 -0.30828786E+00
  0.13174683E+01 -0.30100774E+00
  0.13337334E+01 -0.29456975E+00
  0.13499984E+01 -0.28893747E+00
  0.13662634E+01 -0.28405785E+00
  0.13825285E+01 -0.27986324E+00
  0.13987935E+01 -0.27627505E+00
  0.14150586E+01 -0.27320856E+00
  0.14313236E+01 -0.27057839E+00
  0.14475887E+01 -0.26830381E+00
  0.14638537E+01 -0.26631367E+00
  0.14801187E+01 -0.26455007E+00
  0.14963838E+01 -0.26297078E+00
  0.15126488E+01 -0.26154997E+00
  0.15289139E+01 -0.26027739E+00
  0.15451789E+01 -0.25915603E+00
  0.15614439E+01 -0.25819879E+00
  0.15777090E+01 -0.25742431E+00
  0.15939740E+01 -0.25685275E+00
  0.16102391E+01 -0.25650177E+00
  0.16264378E+01 -0.25638336E+00
  0.16426366E+01 -0.25650095E+00
  0.16588353E+01 -0.25685114E+00
  0.16750341E+01 -0.25742660E+00
  0.16912329E+01 -0.25821618E+00
  0.17074316E+01 -0.25920637E+00
  0.17236304E+01 -0.26038309E+00
  0.17398292E+01 -0.26173364E+00
  0.17560279E+01 -0.26324844E+00
  0.17722267E+01 -0.26492255E+00
  0.17884254E+01 -0.26675674E+00
  0.18046242E+01 -0.26875796E+00
  0.18208230E+01 -0.27093941E+00
  0.18370217E+01 -0.27332005E+00
  0.18532205E+01 -0.27592370E+00
  0.18694192E+01 -0.27877801E+00
  0.18856180E+01 -0.28191314E+00
  0.19018168E+01 -0.28536056E+00
  0.19180155E+01 -0.28915177E+00
  0.19342143E+01 -0.29331719E+00
  0.19504131E+01 -0.29788510E+00
  0.19666118E+01 -0.30288069E+00
  0.19828106E+01 -0.30832514E+00
  0.19990093E+01 -0.31423482E+00
  0.20152081E+01 -0.32062051E+00
  0.20314069E+01 -0.32748681E+00
  0.20476056E+01 -0.33483167E+00
  0.20638044E+01 -0.34264630E+00
  0.20800032E+01 -0.35091536E+00
  0.20962019E+01 -0.35961757E+00
  0.21124007E+01 -0.36872684E+00
  0.21285994E+01 -0.37821373E+00
  0.21447982E+01 -0.38804735E+00
  0.21609970E+01 -0.39819741E+00
  0.21771957E+01 -0.40863641E+00
  0.21933945E+01 -0.41934174E+00
  0.22095932E+01 -0.43029754E+00
  0.22257920E+01 -0.44149621E+00
  0.22419908E+01 -0.45293955E+00
  0.22581895E+01 -0.46463935E+00
  0.22743883E+01 -0.47661763E+00
  0.22905871E+01 -0.48890648E+00
  0.23067858E+01 -0.50154759E+00
  0.23229846E+01 -0.51459144E+00
  0.23391833E+01 -0.52809634E+00
  0.23553821E+01 -0.54212714E+00
  0.23715809E+01 -0.55675357E+00
  0.23877796E+01 -0.57204814E+00
  0.24039784E+01 -0.58808345E+00
  0.24201771E+01 -0.60492884E+00
  0.24363759E+01 -0.62264612E+00
  0.24525747E+01 -0.64128477E+00
  0.24687734E+01 -0.66087625E+00
  0.24849722E+01 -0.68142809E+00
  0.25011710E+01 -0.70291773E+00
  0.25173697E+01 -0.72528688E+00
  0.25335685E+01 -0.74843653E+00
  0.25497672E+01 -0.77222342E+00
  0.25659660E+01 -0.79645824E+00
  0.25821648E+01 -0.82090592E+00
  0.25983635E+01 -0.84528838E+00
  0.26145623E+01 -0.86928970E+00
  0.26307610E+01 -0.89256359E+00
  0.26469598E+01 -0.91474302E+00
  0.26631586E+01 -0.93545149E+00
  0.26793573E+01 -0.95431546E+00
  0.26955561E+01 -0.97097730E+00
  0.27117549E+01 -0.98510818E+00
  0.27279536E+01 -0.99642016E+00
  0.27441524E+01 -0.10046770E+01
  0.27603511E+01 -0.10097033E+01
  0.27766027E+01 -0.10113909E+01
  0.27928543E+01 -0.10101535E+01
  0.28091059E+01 -0.10100906E+01
  0.28253575E+01 -0.10099871E+01
  0.28416090E+01 -0.10098451E+01
  0.28578606E+01 -0.10096674E+01
  0.28741122E+01 -0.10094574E+01
  0.28903638E+01 -0.10092193E+01
  0.29066154E+01 -0.10089575E+01
  0.29228669E+01 -0.10086768E+01
  0.29391185E+01 -0.10083822E+01
  0.29553701E+01 -0.10080790E+01
  0.29716217E+01 -0.10077720E+01
  0.29878732E+01 -0.10074662E+01
  0.30041248E+01 -0.10071660E+01
  0.30203764E+01 -0.10068755E+01
  0.30366280E+01 -0.10065983E+01
  0.30528796E+01 -0.10063373E+01
  0.30691311E+01 -0.10060948E+01
  0.30853827E+01 -0.10058723E+01
  0.31016343E+01 -0.10056707E+01
  0.31178859E+01 -0.10054901E+01
  0.31341375E+01 -0.10053299E+01
  0.31503890E+01 -0.10051891E+01
  0.31666406E+01 -0.10050659E+01
  0.31828922E+01 -0.10049581E+01
  0.31991438E+01 -0.10048633E+01
  0.32153954E+01 -0.10047788E+01
  0.32316469E+01 -0.10047016E+01
  0.32478985E+01 -0.10046289E+01
  0.32641501E+01 -0.10045582E+01
  0.32804017E+01 -0.10044867E+01
  0.32966532E+01 -0.10044126E+01
  0.33129048E+01 -0.10043339E+01
  0.33291564E+01 -0.10042494E+01
  0.33454080E+01 -0.10041586E+01
  0.33616596E+01 -0.10040611E+01
  0.33779111E+01 -0.10039574E+01
  0.33941627E+01 -0.10038484E+01
  0.34104143E+01 -0.10037356E+01
  0.34266659E+01 -0.10036206E+01
  0.34429175E+01 -0.10035058E+01
  0.34591690E+01 -0.10033935E+01
  0.34754206E+01 -0.10032864E+01
  0.34916722E+01 -0.10031869E+01
  0.35079238E+01 -0.10030977E+01
  0.35241754E+01 -0.10030211E+01
  0.35404269E+01 -0.10029592E+01
  0.35566785E+01 -0.10029137E+01
  0.35729301E+01 -0.10028859E+01
  0.35891951E+01 -0.10028765E+01
  0.36054602E+01 -0.99892703E+00
  0.36217252E+01 -0.98723679E+00
  0.36379903E+01 -0.96827070E+00
  0.36542553E+01 -0.94277132E+00
  0.36705203E+01 -0.91171226E+00
  0.36867854E+01 -0.87623698E+00
  0.37030504E+01 -0.83758704E+00
  0.37193155E+01 -0.79702504E+00
  0.37355805E+01 -0.75575875E+00
  0.37518455E+01 -0.71487340E+00
  0.37681106E+01 -0.67527853E+00
  0.37843756E+01 -0.63767430E+00
  0.38006407E+01 -0.60253953E+00
  0.38169057E+01 -0.57014033E+00
  0.38331707E+01 -0.54055546E+00
  0.38494358E+01 -0.51371282E+00
  0.38657008E+01 -0.48943095E+00
  0.38819659E+01 -0.46746037E+00
  0.38982309E+01 -0.44752078E+00
  0.39144960E+01 -0.42933177E+00
  0.39307610E+01 -0.41263593E+00
  0.39470260E+01 -0.39721429E+00
  0.39632911E+01 -0.38289441E+00
  0.39795561E+01 -0.36955218E+00
  0.39958212E+01 -0.35710843E+00
  0.40120862E+01 -0.34552176E+00
  0.40283512E+01 -0.33477890E+00
  0.40446163E+01 -0.32488407E+00
  0.40608813E+01 -0.31584847E+00
  0.40771464E+01 -0.30768096E+00
  0.40934114E+01 -0.30038058E+00
  0.41096764E+01 -0.29393145E+00
  0.41259415E+01 -0.28830014E+00
  0.41422065E+01 -0.28343552E+00
  0.41584716E+01 -0.27927073E+00
  0.41747366E+01 -0.27572690E+00
  0.41910017E+01 -0.27271814E+00
  0.42072667E+01 -0.27015709E+00
  0.42235317E+01 -0.26796053E+00
  0.42397968E+01 -0.26605438E+00
  0.42560618E+01 -0.26437768E+00
  0.42723269E+01 -0.26288510E+00
  0.42885919E+01 -0.26154789E+00
  0.43048569E+01 -0.26035310E+00
  0.43211220E+01 -0.25930141E+00
  0.43373870E+01 -0.25840373E+00
  0.43536521E+01 -0.25767716E+00
  0.43699171E+01 -0.25714063E+00
  0.43861821E+01 -0.25681100E+00
  0.44024472E+01 -0.25669976E+00
  0.44187122E+01 -0.25222834E+00
  0.44349773E+01 -0.23887503E+00
  0.44512423E+01 -0.21682031E+00
  0.44675073E+01 -0.18635725E+00
  0.44837724E+01 -0.14788037E+00
  0.45000374E+01 -0.10187105E+00
  0.45163025E+01 -0.48880245E-01
  0.45325675E+01  0.10490398E-01
  0.45488326E+01  0.75608012E-01
  0.45650976E+01  0.14582753E+00
  0.45813626E+01  0.22050922E+00
  0.45976277E+01  0.29903402E+00
  0.46138927E+01  0.38081594E+00
  0.46301578E+01  0.46531115E+00
  0.46464228E+01  0.55202365E+00
